,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2734,VA-521,Virginia,virginiabalanceofstate,grayson,1125,none,2527,17,264,3,2020,4374,,,,,,
2735,VA-521,Virginia,virginiabalanceofstate,greene,1125,nan,1630,7,310,3,1640,4265,,,,,,
2736,VA-521,Virginia,virginiabalanceofstate,greensville,1125,none,1945,24,209,4,2010,3591,,,,,,
2737,VA-521,Virginia,virginiabalanceofstate,halifax,1125,nan,5290,16,714,4,4270,9024,,,,,,
2738,VA-521,Virginia,virginiabalanceofstate,henry,1125,none,8421,17,1105,4,7162,12836,,,,,,
2739,VA-521,Virginia,virginiabalanceofstate,highland,1125,none,290,13,36,2,133,686,,,,,,
2740,VA-521,Virginia,virginiabalanceofstate,james,1125,1577.9162314301736,5538,7,1442,4,2490,10888,,,,,,
2741,VA-521,Virginia,virginiabalanceofstate,kingqueen,1125,none,938,14,122,3,615,1988,,,,,,
2742,VA-521,Virginia,virginiabalanceofstate,kinggeorge,1125,nan,1776,6,411,2,1361,5015,,,,,,
2743,VA-521,Virginia,virginiabalanceofstate,kingwilliam,1125,none,1280,7,310,3,896,4002,,,,,,
2744,VA-521,Virginia,virginiabalanceofstate,lancaster,1125,none,1291,12,281,5,877,2699,,,,,,
2745,VA-521,Virginia,virginiabalanceofstate,lee,1125,none,5178,25,332,4,3428,5998,,,,,,
2746,VA-521,Virginia,virginiabalanceofstate,louisa,1125,none,3873,10,683,3,2940,9540,,,,,,
2747,VA-521,Virginia,virginiabalanceofstate,lunenburg,1125,none,2045,18,196,3,1764,3413,,,,,,
2748,VA-521,Virginia,virginiabalanceofstate,madison,1125,none,1294,9,186,2,1236,3537,,,,,,
2749,VA-521,Virginia,virginiabalanceofstate,mathews,1125,none,776,9,127,3,474,1869,,,,,,
2750,VA-521,Virginia,virginiabalanceofstate,mecklenburg,1125,none,4619,15,596,4,3048,7779,,,,,,
2751,VA-521,Virginia,virginiabalanceofstate,middlesex,1125,none,1360,13,175,3,1017,2470,,,,,,
2752,VA-521,Virginia,virginiabalanceofstate,montgomery,1125,1394.7218304038468,20612,23,1504,3,3294,13305,,,,,,
2753,VA-521,Virginia,virginiabalanceofstate,nelson,1125,none,1828,12,255,3,1729,3672,,,,,,
2754,VA-521,Virginia,virginiabalanceofstate,newkent,1125,none,1150,4,380,3,1107,4926,,,,,,
2755,VA-521,Virginia,virginiabalanceofstate,umberland,1125,none,1579,13,269,4,893,2696,,,,,,
2756,VA-521,Virginia,virginiabalanceofstate,nottoway,1125,none,2800,21,262,3,1879,4335,,,,,,
2757,VA-521,Virginia,virginiabalanceofstate,orange,1125,none,3257,8,627,3,2659,9322,,,,,,
2758,VA-521,Virginia,virginiabalanceofstate,page,1125,none,3154,13,556,4,2949,7928,,,,,,
2759,VA-521,Virginia,virginiabalanceofstate,patrick,1125,none,2481,14,319,4,2280,4835,,,,,,
2760,VA-521,Virginia,virginiabalanceofstate,pittsylvania,1125,none,7731,13,1190,4,7194,17025,,,,,,
2761,VA-521,Virginia,virginiabalanceofstate,powhatan,1125,none,1812,6,411,2,1950,6749,,,,,,
2762,VA-521,Virginia,virginiabalanceofstate,princeedward,1125,none,3407,18,486,4,1798,4315,,,,,,
2763,VA-521,Virginia,virginiabalanceofstate,princegeorge,1125,nan,4017,10,673,4,3287,8799,,,,,,
2764,VA-521,Virginia,virginiabalanceofstate,pulaski,1125,none,4420,13,639,4,2696,8548,,,,,,
2765,VA-521,Virginia,virginiabalanceofstate,rappahannock,1125,none,671,9,107,2,464,1799,,,,,,
2766,VA-521,Virginia,virginiabalanceofstate,rockbridge,1125,none,2254,10,391,3,1838,6033,,,,,,
2767,VA-521,Virginia,virginiabalanceofstate,rockingham,1125,1358.509695197284,6848,8,1248,3,7881,20893,,,,,,
2768,VA-521,Virginia,virginiabalanceofstate,russell,1125,none,4649,18,470,4,3510,7394,,,,,,
2769,VA-521,Virginia,virginiabalanceofstate,scott,1125,none,4049,19,322,3,2896,5885,,,,,,
2770,VA-521,Virginia,virginiabalanceofstate,shenandoah,1125,nan,4361,9,785,3,3474,12723,,,,,,
2771,VA-521,Virginia,virginiabalanceofstate,smyth,1125,none,5042,17,566,4,3476,8618,,,,,,
2772,VA-521,Virginia,virginiabalanceofstate,surry,1125,none,797,12,135,3,724,1589,,,,,,
2773,VA-521,Virginia,virginiabalanceofstate,sussex,1125,none,1616,19,232,6,1640,3278,,,,,,
2774,VA-521,Virginia,virginiabalanceofstate,tazewell,1125,none,7500,19,798,5,4478,11030,,,,,,
2775,VA-521,Virginia,virginiabalanceofstate,warren,1125,nan,3699,9,721,3,3286,9632,,,,,,
2776,VA-521,Virginia,virginiabalanceofstate,washington,1125,none,6900,13,919,3,4858,13818,,,,,,
2777,VA-521,Virginia,virginiabalanceofstate,moreland,1125,none,2812,15,424,4,2284,5457,,,,,,
2778,VA-521,Virginia,virginiabalanceofstate,wise,1125,none,6330,19,669,5,5722,8859,,,,,,
2779,VA-521,Virginia,virginiabalanceofstate,wythe,1125,none,4727,16,553,4,2322,7726,,,,,,
2780,VA-521,Virginia,virginiabalanceofstate,york,1125,1647.608889838442,3559,5,1078,3,2245,8345,,,,,,
2781,VA-521,Virginia,virginiabalanceofstate,alexandriacity,1125,none,15125,9,3708,3,8213,12509,,,,,,
2782,VA-521,Virginia,virginiabalanceofstate,bristolcity,1125,none,3098,18,349,4,1625,3797,,,,,,
2783,VA-521,Virginia,virginiabalanceofstate,buenavistacity,1125,none,921,15,118,3,825,1398,,,,,,
2784,VA-521,Virginia,virginiabalanceofstate,charlottesvillecity,1125,none,9432,21,915,3,2291,4769,,,,,,
2785,VA-521,Virginia,virginiabalanceofstate,chesapeakecity,1125,none,20347,8,4675,3,10807,39115,,,,,,
2786,VA-521,Virginia,virginiabalanceofstate,colonialheightscity,1125,none,1704,9,394,4,1072,4130,,,,,,
2787,VA-521,Virginia,virginiabalanceofstate,covingtoncity,1125,none,979,17,133,5,449,1931,,,,,,
2788,VA-521,Virginia,virginiabalanceofstate,danvillecity,1125,none,9832,24,1185,6,4682,10937,,,,,,
2789,VA-521,Virginia,virginiabalanceofstate,emporiacity,1125,none,1143,21,181,7,972,1320,,,,,,
2790,VA-521,Virginia,virginiabalanceofstate,fairfaxcity,1125,none,1747,7,431,3,1176,2210,,,,,,
2791,VA-521,Virginia,virginiabalanceofstate,fallschurchcity,1125,none,581,4,222,2,262,639,,,,,,
2792,VA-521,Virginia,virginiabalanceofstate,franklincity,1125,none,1584,19,235,6,937,1709,,,,,,
2793,VA-521,Virginia,virginiabalanceofstate,fredericksburgcity,1125,none,3696,14,653,4,1511,3546,,,,,,
2794,VA-521,Virginia,virginiabalanceofstate,galaxcity,1125,none,1334,21,118,4,972,1197,,,,,,
2795,VA-521,Virginia,virginiabalanceofstate,hamptoncity,1125,none,16442,12,3547,5,6817,26702,,,,,,
2796,VA-521,Virginia,virginiabalanceofstate,harrisonburgcity,1125,none,11006,25,994,4,4416,7029,,,,,,
2797,VA-521,Virginia,virginiabalanceofstate,hopewellcity,1125,none,4737,20,689,7,2239,5905,,,,,,
2798,VA-521,Virginia,virginiabalanceofstate,lexingtoncity,1125,none,988,21,104,5,113,646,,,,,,
2799,VA-521,Virginia,virginiabalanceofstate,lynchburgcity,1125,none,12216,17,1781,5,4500,10521,,,,,,
2800,VA-521,Virginia,virginiabalanceofstate,manassascity,1125,none,3660,8,831,3,3920,7710,,,,,,
2801,VA-521,Virginia,virginiabalanceofstate,manassasparkcity,1125,none,1242,7,363,3,2286,3162,,,,,,
2802,VA-521,Virginia,virginiabalanceofstate,martinsvillecity,1125,none,2622,19,408,7,1040,2729,,,,,,
2803,VA-521,Virginia,virginiabalanceofstate,newportnewscity,1125,none,27809,15,4795,5,10139,34662,,,,,,
2804,VA-521,Virginia,virginiabalanceofstate,norfolkcity,1125,none,34150,16,6124,5,16695,36088,,,,,,
2805,VA-521,Virginia,virginiabalanceofstate,nortoncity,1125,none,738,20,80,5,300,874,,,,,,
2806,VA-521,Virginia,virginiabalanceofstate,petersburgcity,1125,none,7518,22,1291,10,3486,7877,,,,,,
2807,VA-521,Virginia,virginiabalanceofstate,poquosoncity,1125,none,677,5,175,2,386,2204,,,,,,
2808,VA-521,Virginia,virginiabalanceofstate,portsmouthcity,1125,none,16721,17,2863,6,6402,20822,,,,,,
2809,VA-521,Virginia,virginiabalanceofstate,radfordcity,1125,none,3456,25,356,4,581,1492,,,,,,
2810,VA-521,Virginia,virginiabalanceofstate,richmondcity,1125,none,45409,21,6314,5,19617,32708,,,,,,
2811,VA-521,Virginia,virginiabalanceofstate,roanokecity,1125,none,17429,17,2319,4,8202,23913,,,,,,
2812,VA-521,Virginia,virginiabalanceofstate,salemcity,1125,none,2469,10,450,3,1165,4744,,,,,,
2813,VA-521,Virginia,virginiabalanceofstate,stauntoncity,1125,none,2979,12,461,3,1522,5904,,,,,,
2814,VA-521,Virginia,virginiabalanceofstate,suffolkcity,1125,none,10069,10,1968,4,5829,16781,,,,,,
2815,VA-521,Virginia,virginiabalanceofstate,virginiacity,1125,none,41912,9,8434,3,17439,65299,,,,,,
2816,VA-521,Virginia,virginiabalanceofstate,waynesborocity,1125,none,2748,12,433,4,1918,5511,,,,,,
2817,VA-521,Virginia,virginiabalanceofstate,williamsburgcity,1125,none,2170,19,324,4,529,1613,,,,,,
2818,VA-521,Virginia,virginiabalanceofstate,winchestercity,1125,none,3388,12,515,3,2396,4992,,,,,,
2819,VA-600,Virginia,arlington,arlington,182,2128.729366977612,18150,7,4583,3,8860,12874,,,,,,
2820,VA-601,Virginia,fairfax,fairfax,1191,2020.695770335541,1937.2289779953471,79572,7,21742,3,51874,96148,,,,,
2821,VA-602,Virginia,loudoun,loudoun,99,2204.5706528810256,15315,3,7004,3,15832,30890,,,,,,
2822,VA-603,Virginia,alexandria,alexandria,120,1883.5559835519011,none,none,none,none,none,none,,,,,,
2823,VA-604,Virginia,princewilliam,princewilliam,241,1829.2322846453192,30613,6,9672,3,31771,61443,,,,,,
2824,VT-500,Vermont,vermontbalanceofstate,addison,2112,none,2919,8,609,3,1475,7605,,,,,,
2825,VT-500,Vermont,vermontbalanceofstate,bennington,2112,nan,4471,12,808,4,1593,7289,,,,,,
2826,VT-500,Vermont,vermontbalanceofstate,caledonia,2112,none,3687,12,577,4,1555,7437,,,,,,
2827,VT-500,Vermont,vermontbalanceofstate,essex,2112,none,854,14,140,5,467,2027,,,,,,
2828,VT-500,Vermont,vermontbalanceofstate,franklin,2112,none,4578,9,1018,3,2892,13022,,,,,,
2829,VT-500,Vermont,vermontbalanceofstate,grandisle,2112,none,574,7,168,4,284,1640,,,,,,
2830,VT-500,Vermont,vermontbalanceofstate,lamoille,2112,none,2222,8,594,4,1209,4519,,,,,,
2831,VT-500,Vermont,vermontbalanceofstate,orange,2112,none,2827,9,544,3,1388,7347,,,,,,
2832,VT-500,Vermont,vermontbalanceofstate,orleans,2112,none,3384,12,654,5,1757,7487,,,,,,
2833,VT-500,Vermont,vermontbalanceofstate,rutland,2112,none,6135,10,1337,4,2780,14999,,,,,,
2834,VT-500,Vermont,vermontbalanceofstate,washington,2112,none,5015,8,1081,3,2301,11185,,,,,,
2835,VT-500,Vermont,vermontbalanceofstate,windham,2112,none,5065,11,998,4,2149,10352,,,,,,
2836,VT-500,Vermont,vermontbalanceofstate,windsor,2112,nan,5547,9,1027,3,2521,12237,,,,,,
2837,VT-501,Vermont,chittenden,chittenden,668,1642.9492929669086,15931,10,2915,3,5544,19982,,,,,,
2838,VT-501,Vermont,burlington,chittenden,668,1642.9492929669086,15931,10,2915,3,5544,19982,,,,,,
2839,WA-500,Washington,king,king,13368,1999.2666903653085,205784,9,52974,4,101861,238797,,,,,,
2840,WA-500,Washington,seattle,king,13368,1999.2666903653085,205784,9,52974,4,101861,238797,,,,,,
2841,WA-501,Washington,washingtonbalanceofstate,adams,5854,none,3268,16,538,5,3489,3397,,,,,,
2842,WA-501,Washington,washingtonbalanceofstate,asotin,5854,none,3080,13,405,3,1364,4527,,,,,,
2843,WA-501,Washington,washingtonbalanceofstate,benton,5854,1464.4519859401526,22043,10,5918,5,12876,30781,,,,,,
2844,WA-501,Washington,washingtonbalanceofstate,chelan,5854,1410.5930282970255,8478,10,2393,5,8199,13235,,,,,,
2845,WA-501,Washington,washingtonbalanceofstate,clallam,5854,nan,9204,12,1922,6,4206,14746,,,,,,
2846,WA-501,Washington,washingtonbalanceofstate,columbia,5854,none,529,13,96,5,273,614,,,,,,
2847,WA-501,Washington,washingtonbalanceofstate,cowlitz,5854,nan,13865,12,3094,6,7667,23635,,,,,,
2848,WA-501,Washington,washingtonbalanceofstate,douglas,5854,none,4331,10,1218,5,5045,8301,,,,,,
2849,WA-501,Washington,washingtonbalanceofstate,ferry,5854,none,1266,17,208,9,538,1838,,,,,,
2850,WA-501,Washington,washingtonbalanceofstate,franklin,5854,1569.8932397295878,11196,11,2888,6,13299,13941,,,,,,
2851,WA-501,Washington,washingtonbalanceofstate,garfield,5854,none,305,13,49,6,100,394,,,,,,
2852,WA-501,Washington,washingtonbalanceofstate,grant,5854,1127.3330062871437,11623,11,3141,6,11830,16807,,,,,,
2853,WA-501,Washington,washingtonbalanceofstate,graysharbor,5854,nan,10157,13,2243,7,5376,19067,,,,,,
2854,WA-501,Washington,washingtonbalanceofstate,island,5854,1483.9843675691295,6905,8,2068,5,2842,13698,,,,,,
2855,WA-501,Washington,washingtonbalanceofstate,jefferson,5854,none,3699,11,799,6,1057,5832,,,,,,
2856,WA-501,Washington,washingtonbalanceofstate,kitsap,5854,1799.563600887889,23100,8,6553,5,9181,40579,,,,,,
2857,WA-501,Washington,washingtonbalanceofstate,kittitas,5854,nan,6195,14,1394,6,2073,6832,,,,,,
2858,WA-501,Washington,washingtonbalanceofstate,klickitat,5854,none,2978,13,617,6,1582,4497,,,,,,
2859,WA-501,Washington,washingtonbalanceofstate,lewis,5854,nan,11288,13,2205,6,6188,17339,,,,,,
2860,WA-501,Washington,washingtonbalanceofstate,lincoln,5854,none,1260,11,234,5,593,2104,,,,,,
2861,WA-501,Washington,washingtonbalanceofstate,mason,5854,nan,8214,12,1755,7,4556,14632,,,,,,
2862,WA-501,Washington,washingtonbalanceofstate,okanogan,5854,none,6748,16,1297,6,4452,8535,,,,,,
2863,WA-501,Washington,washingtonbalanceofstate,pacific,5854,none,3171,13,671,7,1747,5286,,,,,,
2864,WA-501,Washington,washingtonbalanceofstate,pendoreille,5854,none,2188,15,391,7,700,3103,,,,,,
2865,WA-501,Washington,washingtonbalanceofstate,sanjuan,5854,none,1997,10,423,5,620,2372,,,,,,
2866,WA-501,Washington,washingtonbalanceofstate,skagit,5854,1906.2315543969564,15073,11,3899,6,8062,23151,,,,,,
2867,WA-501,Washington,washingtonbalanceofstate,skamania,5854,none,1324,10,349,6,648,2891,,,,,,
2868,WA-501,Washington,washingtonbalanceofstate,stevens,5854,none,6392,13,1282,6,2530,11419,,,,,,
2869,WA-501,Washington,washingtonbalanceofstate,thurston,5854,1881.9039892413948,29197,9,7636,5,11932,44636,,,,,,
2870,WA-501,Washington,washingtonbalanceofstate,wahkiakum,5854,none,535,11,91,6,245,1008,,,,,,
2871,WA-501,Washington,washingtonbalanceofstate,wallawalla,5854,nan,7043,12,1481,4,4750,8684,,,,,,
2872,WA-501,Washington,washingtonbalanceofstate,whatcom,5854,1644.9128626360616,29011,13,6825,6,10226,32806,,,,,,
2873,WA-501,Washington,washingtonbalanceofstate,whitman,5854,nan,7490,18,1025,4,1121,3695,,,,,,
2874,WA-501,Washington,washingtonbalanceofstate,yakima,5854,nan,37078,14,9131,7,40661,42114,,,,,,
2875,WA-502,Washington,spokane,spokane,1757,1387.9808232424696,59848,11,14142,5,21314,84675,,,,,,
2876,WA-503,Washington,pierce,pierce,1851,1693.4778291741063,74284,8,27193,6,48744,162800,,,,,,
2877,WA-503,Washington,lakewood,pierce,1851,1693.4778291741063,74284,8,27193,6,48744,162800,,,,,,
2878,WA-503,Washington,tacoma,pierce,1851,1693.4778291741063,74284,8,27193,6,48744,162800,,,,,,
2879,WA-504,Washington,snohomish,snohomish,1184,1847.5545896105543,59505,7,20966,4,40876,133217,,,,,,
2880,WA-504,Washington,everett,snohomish,1184,1847.5545896105543,59505,7,20966,4,40876,133217,,,,,,
2881,WA-508,Washington,clark,clark,1197,1686.6242288233188,45938,9,13490,5,23678,84308,,,,,,
2882,WA-508,Washington,vancouver,clark,1197,1686.6242288233188,45938,9,13490,5,23678,84308,,,,,,
2883,WI-500,Wisconsin,wisconsinbalanceofstate,adams,3049,none,2995,15,491,6,1997,6783,,,,,,
2884,WI-500,Wisconsin,wisconsinbalanceofstate,ashland,3049,none,2266,14,390,5,685,4142,,,,,,
2885,WI-500,Wisconsin,wisconsinbalanceofstate,barron,3049,none,4219,9,950,3,3133,11797,,,,,,
2886,WI-500,Wisconsin,wisconsinbalanceofstate,bayfield,3049,none,1876,11,434,5,563,3359,,,,,,
2887,WI-500,Wisconsin,wisconsinbalanceofstate,brown,3049,830.0226877664502,24355,9,4868,3,13669,52402,,,,,,
2888,WI-500,Wisconsin,wisconsinbalanceofstate,buffalo,3049,none,1177,8,270,4,820,3833,,,,,,
2889,WI-500,Wisconsin,wisconsinbalanceofstate,burnett,3049,none,2018,12,394,5,922,4783,,,,,,
2890,WI-500,Wisconsin,wisconsinbalanceofstate,calumet,3049,nan,2763,5,784,2,1876,11389,,,,,,
2891,WI-500,Wisconsin,wisconsinbalanceofstate,chippewa,3049,nan,6376,9,1338,4,3401,15730,,,,,,
2892,WI-500,Wisconsin,wisconsinbalanceofstate,clark,3049,none,4257,12,578,3,3700,8521,,,,,,
2893,WI-500,Wisconsin,wisconsinbalanceofstate,columbia,3049,nan,4415,7,1086,3,2499,13564,,,,,,
2894,WI-500,Wisconsin,wisconsinbalanceofstate,crawford,3049,none,1831,11,334,4,900,4745,,,,,,
2895,WI-500,Wisconsin,wisconsinbalanceofstate,dodge,3049,nan,7043,8,1540,3,5175,26216,,,,,,
2896,WI-500,Wisconsin,wisconsinbalanceofstate,door,3049,none,2604,8,681,4,1040,6462,,,,,,
2897,WI-500,Wisconsin,wisconsinbalanceofstate,douglas,3049,nan,6193,14,1023,4,1819,9191,,,,,,
2898,WI-500,Wisconsin,wisconsinbalanceofstate,dunn,3049,nan,5177,12,863,3,1665,9044,,,,,,
2899,WI-500,Wisconsin,wisconsinbalanceofstate,eauclaire,3049,nan,12739,12,1954,3,2997,17634,,,,,,
2900,WI-500,Wisconsin,wisconsinbalanceofstate,florence,3049,none,478,10,107,4,298,1257,,,,,,
2901,WI-500,Wisconsin,wisconsinbalanceofstate,fonddulac,3049,nan,8168,8,1850,3,5647,26132,,,,,,
2902,WI-500,Wisconsin,wisconsinbalanceofstate,forest,3049,none,1250,13,259,6,665,2605,,,,,,
2903,WI-500,Wisconsin,wisconsinbalanceofstate,grant,3049,none,6039,12,844,3,2497,11023,,,,,,
2904,WI-500,Wisconsin,wisconsinbalanceofstate,green,3049,nan,2619,7,635,3,1889,9081,,,,,,
2905,WI-500,Wisconsin,wisconsinbalanceofstate,greenlake,3049,none,2478,13,407,4,1256,5175,,,,,,
2906,WI-500,Wisconsin,wisconsinbalanceofstate,iowa,3049,none,1777,7,466,3,696,5775,,,,,,
2907,WI-500,Wisconsin,wisconsinbalanceofstate,iron,3049,none,743,12,164,6,208,1594,,,,,,
2908,WI-500,Wisconsin,wisconsinbalanceofstate,jackson,3049,none,2497,12,492,5,1411,6286,,,,,,
2909,WI-500,Wisconsin,wisconsinbalanceofstate,jefferson,3049,nan,6203,7,1564,3,4457,18834,,,,,,
2910,WI-500,Wisconsin,wisconsinbalanceofstate,juneau,3049,none,3549,13,583,4,1888,7957,,,,,,
2911,WI-500,Wisconsin,wisconsinbalanceofstate,kenosha,3049,1280.734508258417,17554,10,3927,4,9879,32250,,,,,,
2912,WI-500,Wisconsin,wisconsinbalanceofstate,kewaunee,3049,none,1567,7,315,2,888,5753,,,,,,
2913,WI-500,Wisconsin,wisconsinbalanceofstate,lacrosse,3049,896.6792361233523,13944,12,2057,3,3373,19758,,,,,,
2914,WI-500,Wisconsin,wisconsinbalanceofstate,lafayette,3049,none,1639,9,269,2,960,4581,,,,,,
2915,WI-500,Wisconsin,wisconsinbalanceofstate,langlade,3049,nan,2348,12,433,4,1417,5855,,,,,,
2916,WI-500,Wisconsin,wisconsinbalanceofstate,lincoln,3049,none,2843,10,549,3,1561,8768,,,,,,
2917,WI-500,Wisconsin,wisconsinbalanceofstate,manitowoc,3049,nan,8665,10,1425,3,4301,21097,,,,,,
2918,WI-500,Wisconsin,wisconsinbalanceofstate,marathon,3049,nan,10345,7,2230,3,6835,31571,,,,,,
2919,WI-500,Wisconsin,wisconsinbalanceofstate,marinette,3049,none,3840,9,862,4,2663,11975,,,,,,
2920,WI-500,Wisconsin,wisconsinbalanceofstate,marquette,3049,none,1880,12,349,4,981,5065,,,,,,
2921,WI-500,Wisconsin,wisconsinbalanceofstate,menominee,3049,none,1027,24,133,8,127,997,,,,,,
2922,WI-500,Wisconsin,wisconsinbalanceofstate,monroe,3049,nan,5119,11,778,3,2881,11189,,,,,,
2923,WI-500,Wisconsin,wisconsinbalanceofstate,oconto,3049,none,3225,8,782,3,2228,11812,,,,,,
2924,WI-500,Wisconsin,wisconsinbalanceofstate,oneida,3049,none,3464,9,787,4,1529,9079,,,,,,
2925,WI-500,Wisconsin,wisconsinbalanceofstate,outagamie,3049,nan,13789,7,3314,3,7344,39515,,,,,,
2926,WI-500,Wisconsin,wisconsinbalanceofstate,ozaukee,3049,nan,4244,4,1523,3,1678,13252,,,,,,
2927,WI-500,Wisconsin,wisconsinbalanceofstate,pepin,3049,none,716,9,140,3,404,1928,,,,,,
2928,WI-500,Wisconsin,wisconsinbalanceofstate,pierce,3049,nan,3399,8,878,3,1302,8272,,,,,,
2929,WI-500,Wisconsin,wisconsinbalanceofstate,polk,3049,none,3829,8,1055,4,2004,11732,,,,,,
2930,WI-500,Wisconsin,wisconsinbalanceofstate,portage,3049,nan,7031,10,1356,3,2377,14425,,,,,,
2931,WI-500,Wisconsin,wisconsinbalanceofstate,price,3049,none,1628,11,268,4,804,4375,,,,,,
2932,WI-500,Wisconsin,wisconsinbalanceofstate,richland,3049,none,2320,13,320,3,1083,5011,,,,,,
2933,WI-500,Wisconsin,wisconsinbalanceofstate,rock,3049,nan,16283,10,3880,4,8897,38340,,,,,,
2934,WI-500,Wisconsin,wisconsinbalanceofstate,rusk,3049,none,1925,13,290,4,1106,4258,,,,,,
2935,WI-500,Wisconsin,wisconsinbalanceofstate,st.croix,3049,none,5075,5,1745,3,2318,15958,,,,,,
2936,WI-500,Wisconsin,wisconsinbalanceofstate,sauk,3049,nan,6305,9,1414,4,3757,15128,,,,,,
2937,WI-500,Wisconsin,wisconsinbalanceofstate,sawyer,3049,none,2588,14,413,5,875,4526,,,,,,
2938,WI-500,Wisconsin,wisconsinbalanceofstate,shawano,3049,nan,3916,9,795,3,2197,12741,,,,,,
2939,WI-500,Wisconsin,wisconsinbalanceofstate,sheboygan,3049,nan,10013,8,1951,3,4960,27812,,,,,,
2940,WI-500,Wisconsin,wisconsinbalanceofstate,taylor,3049,none,2027,10,381,3,1534,6060,,,,,,
2941,WI-500,Wisconsin,wisconsinbalanceofstate,trempealeau,3049,none,2892,9,584,3,1712,7833,,,,,,
2942,WI-500,Wisconsin,wisconsinbalanceofstate,vernon,3049,none,4489,14,506,3,1971,7636,,,,,,
2943,WI-500,Wisconsin,wisconsinbalanceofstate,vilas,3049,none,2677,11,502,4,870,5697,,,,,,
2944,WI-500,Wisconsin,wisconsinbalanceofstate,walworth,3049,nan,10644,10,2126,3,5927,21520,,,,,,
2945,WI-500,Wisconsin,wisconsinbalanceofstate,washburn,3049,none,1955,11,364,4,894,4278,,,,,,
2946,WI-500,Wisconsin,wisconsinbalanceofstate,washington,3049,963.14340922617,7107,5,2387,3,4810,28273,,,,,,
2947,WI-500,Wisconsin,wisconsinbalanceofstate,waukesha,3049,1422.1520901505548,20035,5,7042,3,10328,59902,,,,,,
2948,WI-500,Wisconsin,wisconsinbalanceofstate,waupaca,3049,none,5014,10,927,3,2626,16189,,,,,,
2949,WI-500,Wisconsin,wisconsinbalanceofstate,waushara,3049,none,3055,12,483,4,2048,7752,,,,,,
2950,WI-500,Wisconsin,wisconsinbalanceofstate,winnebago,3049,838.464101677402,18013,11,3008,3,7388,37563,,,,,,
2951,WI-500,Wisconsin,wisconsinbalanceofstate,wood,3049,nan,8286,11,1531,4,3515,20444,,,,,,
2952,WI-501,Wisconsin,milwaukee,milwaukee,832,1143.3677840817818,161890,17,25167,5,67517,178071,,,,,,
2953,WI-502,Wisconsin,racine,racine,193,955.1288495276503,23827,12,4662,4,11194,41240,,,,,,
2954,WI-503,Wisconsin,dane,dane,701,1261.9800587229245,62409,11,9444,2,14439,64956,,,,,,
2955,WI-503,Wisconsin,madison,dane,701,1261.9800587229245,62409,11,9444,2,14439,64956,,,,,,
2956,WV-500,West Virginia,weirton,hancock,122,none,4223,14,813,6,2176,8667,,,,,,
2957,WV-500,West Virginia,wheeling,ohio,122,nan,5793,14,1043,5,2097,9841,,,,,,
2958,WV-501,West Virginia,wayne,wayne,235,none,6189,16,806,5,5169,10780,,,,,,
2959,WV-501,West Virginia,cabell,cabell,235,731.3361257534303,17022,19,1934,4,6799,20562,,,,,,
2960,WV-501,West Virginia,huntington,cabell,235,731.3361257534303,17022,19,1934,4,6799,20562,,,,,,
